valid_json,schema_score,topology_score,domain_accuracy,numerical_accuracy,categorical_accuracy,math_accuracy,semantic_score,chart_id,chart_type,complexity
True,1.0,1.0,1.0,0.6617017124258611,0.96,,,49383,Scatter Plot,High
True,1.0,1.0,1.0,0.6010275630734316,1.0,,0.4175,90177,Line Chart,High
True,1.0,1.0,,0.9978367181281206,,,,76038,Pie Chart,Low
True,1.0,1.0,0.8571428571428571,0.9037450396825396,0.9333333333333333,,,132200,Scatter Plot,High
True,1.0,1.0,1.0,1.0,1.0,,1.0,152654,Bar Chart,Medium
True,1.0,1.0,0.8571428571428571,0.6472155585881076,1.0,,0.7581818181818182,113138,Line Chart,High
True,1.0,1.0,1.0,1.0,1.0,,1.0,128251,Area Chart,Low
True,1.0,1.0,1.0,0.975,1.0,,0.6666666666666666,127034,Area Chart,Low
True,1.0,1.0,1.0,1.0,1.0,,1.0,111934,Line Chart,Low
True,1.0,0.0,0.8571428571428571,0.6212727272727272,1.0,,0.3776923076923077,140315,Line Chart,High
True,1.0,1.0,1.0,1.0,1.0,,0.992,58512,Line Chart,Medium
True,1.0,1.0,0.8571428571428571,0.8950667694878222,1.0,,0.66,118520,Box Plot,Medium
True,1.0,1.0,0.8888888888888888,0.9396712018140589,1.0,,,81797,Scatter Plot,High
True,1.0,0.0,0.75,0.94231357753726,,,0.9342857142857143,148630,Bar Chart,Medium
True,1.0,1.0,1.0,0.7110628528391687,,,0.2925,120441,Area Chart,High
True,1.0,1.0,1.0,1.0,1.0,,1.0,80685,Line Chart,High
True,1.0,1.0,1.0,1.0,1.0,,,79407,Scatter Plot,Low
True,1.0,1.0,1.0,1.0,1.0,,,109527,Scatter Plot,Low
True,1.0,1.0,,0.3750683010361266,,,,109787,Pie Chart,Low
True,1.0,1.0,0.5,,,0.876,,155920,Line Chart,High
True,1.0,1.0,,0.9989078804509219,,,,91112,Pie Chart,Low
True,1.0,1.0,1.0,0.46360969189180684,,,1.0,133722,Histogram,Low
True,1.0,1.0,1.0,1.0,,,1.0,158161,Bar Chart,High
True,1.0,1.0,1.0,0.7190770524049844,1.0,,0.6115384615384616,154677,Bar Chart,High
True,1.0,0.0,0.75,0.9417337492772994,,,0.9385714285714286,150499,Bar Chart,Medium
True,1.0,1.0,0.5,0.5962462528083406,,,0.8331578947368421,150161,Line Chart,High
True,1.0,1.0,0.8,0.37485891169762137,0.5,,0.5,101918,Box Plot,Low
True,1.0,1.0,0.8571428571428571,0.9733689397519357,1.0,,,115546,Scatter Plot,High
True,1.0,0.0,0.8571428571428571,0.9821754385964913,1.0,,0.8612500000000001,97105,Bar Chart,High
True,1.0,1.0,0.8333333333333334,0.6564321005081875,0.9130434782608695,,,60084,Scatter Plot,High
True,1.0,1.0,1.0,0.4993107062624156,1.0,,0.4526315789473684,67468,Line Chart,High
True,1.0,1.0,0.8,0.8722222222222221,0.9375,,0.9123076923076923,59876,Line Chart,High
True,0.8333333333333334,1.0,1.0,,,,0.0,136040,Bar Chart,Low
True,1.0,1.0,0.8571428571428571,0.9981346153846153,1.0,,,127347,Scatter Plot,High
True,1.0,1.0,1.0,0.75,1.0,,0.9640000000000001,120443,Area Chart,High
True,1.0,1.0,1.0,0.6420304232804233,1.0,,0.799,54322,Area Chart,Medium
True,1.0,1.0,,0.9993518179447208,,,,66888,Pie Chart,Low
True,1.0,1.0,1.0,1.0,1.0,,,62958,Scatter Plot,Low
True,1.0,1.0,0.8333333333333334,0.8324458542189896,0.9090909090909091,,0.6233333333333334,76480,Box Plot,High
